Time,UE,Delay,Jitter,Throughput,PDR,PLR
12,25,0.0254956,0.0230772,0.048896,61.5385,38.4615
12,26,0.0897612,0.0343752,0.024448,33.3333,66.6667
12,27,0.00373546,0.000148404,0.09168,100,0
12,28,0.0179703,0.0191093,0.085568,100,0
12,29,0.0595587,0.0487586,0.048896,66.6667,33.3333
12,30,0.0458418,0.0398172,0.06112,55.5556,44.4444
12,31,0.0937145,0.0376123,0.018336,23.0769,76.9231
12,32,0.070296,0.0453224,0.06112,55.5556,44.4444
12,33,0.031715,0.0354301,0.067232,73.3333,26.6667
12,34,0.00381425,0.000158202,0.09168,100,0
12,35,0.0654172,0.0438798,0.055008,56.25,43.75
12,36,0.0108065,0.0102503,0.09168,93.75,6.25
12,37,0.0323694,0.0303597,0.073344,85.7143,14.2857
12,38,0.0371406,0.0382404,0.085568,82.3529,17.6471
12,39,0.0361563,0.0380259,0.079456,76.4706,23.5294
12,40,0.0260879,0.0210517,0.097792,100,0
12,41,0.0596962,0.0396376,0.042784,50,50
12,42,0.0339245,0.0414204,0.09168,83.3333,16.6667
12,43,0.056997,0.0391751,0.067232,64.7059,35.2941
12,44,0.0256686,0.0215433,0.085568,93.3333,6.66667
12,45,0.00806798,0.00524301,0.097792,100,0
12,46,0.0543398,0.0432161,0.079456,81.25,18.75
12,47,0.0712667,0.0502552,0.079456,68.4211,31.5789
12,48,0.0807774,0.0402004,0.055008,47.3684,52.6316
12,49,0.0565885,0.0454445,0.067232,68.75,31.25
14,0,0.0666179,0.0427683,0.073344,63.1579,36.8421
14,1,0.0271749,0.0322869,0.116128,95,5
14,2,0.0558083,0.0431618,0.042784,58.3333,41.6667
14,3,0.0466041,0.0492897,0.085568,73.6842,26.3158
14,4,0.0644037,0.0474086,0.085568,66.6667,33.3333
14,5,0.0604471,0.0414192,0.073344,75,25
14,6,0.0324673,0.0317507,0.067232,84.6154,15.3846
14,7,0.00546352,0.00251848,0.073344,100,0
14,8,0.00367647,0.000140706,0.110016,94.7368,5.26316
14,9,0.00802279,0.00621808,0.110016,100,0
14,10,0.0580139,0.0395963,0.055008,69.2308,30.7692
14,11,0.0627927,0.0489811,0.06112,76.9231,23.0769
14,12,0.0358995,0.026958,0.079456,59.0909,40.9091
14,13,0.0170249,0.0159697,0.079456,86.6667,13.3333
14,14,0.018001,0.020341,0.067232,84.6154,15.3846
14,15,0.0764683,0.043918,0.03056,35.7143,64.2857
14,16,0.0553285,0.0464165,0.042784,50,50
14,17,0.0696192,0.0448102,0.048896,53.3333,46.6667
14,18,0.00861658,0.00905432,0.09168,100,0
14,19,0.0219554,0.0232751,0.103904,94.4444,5.55556
14,20,0.0523484,0.035655,0.042784,46.6667,53.3333
14,21,0.072465,0.0438835,0.042784,50,50
14,22,0.010007,0.0100623,0.079456,92.8571,7.14286
14,23,0.0301771,0.0345771,0.06112,66.6667,33.3333
14,24,0.00732537,0.00645296,0.103904,94.4444,5.55556
14,25,0.0260309,0.0217861,0.110016,85.7143,14.2857
14,26,0.0905089,0.0320542,0.036672,42.8571,57.1429
14,27,0.00371108,0.000125023,0.116128,100,0
14,28,0.0201983,0.0230572,0.079456,81.25,18.75
14,29,0.0580595,0.0490042,0.073344,66.6667,33.3333
14,30,0.0494945,0.039283,0.073344,60,40
14,31,0.0977777,0.0386344,0.024448,20,80
14,32,0.0658278,0.0464813,0.067232,61.1111,38.8889
14,33,0.0337672,0.0392852,0.079456,76.4706,23.5294
14,34,0.00382142,0.000154391,0.134464,100,0
14,35,0.0665708,0.0430749,0.079456,61.9048,38.0952
14,36,0.0095173,0.0083612,0.110016,100,0
14,37,0.0331588,0.0322046,0.09168,78.9474,21.0526
14,38,0.0359506,0.0369041,0.067232,78.5714,21.4286
14,39,0.0364567,0.0357873,0.085568,73.6842,26.3158
14,40,0.025409,0.022094,0.09168,83.3333,16.6667
14,41,0.0619772,0.0405501,0.067232,61.1111,38.8889
14,42,0.0341091,0.0406177,0.103904,80.9524,19.0476
14,43,0.058188,0.0414915,0.073344,63.1579,36.8421
14,44,0.0267557,0.0227135,0.06112,62.5,37.5
14,45,0.00743281,0.00446948,0.085568,100,0
14,46,0.0538966,0.0393156,0.073344,63.1579,36.8421
14,47,0.0724337,0.049119,0.055008,60,40
14,48,0.0824279,0.0367544,0.055008,52.9412,47.0588
14,49,0.0518754,0.046894,0.110016,81.8182,18.1818
16,0,0.0662237,0.0439509,0.067232,64.7059,35.2941
16,1,0.0282883,0.0356418,0.073344,80,20
16,2,0.0522754,0.044163,0.079456,76.4706,23.5294
16,3,0.0490581,0.0482327,0.06112,66.6667,33.3333
16,4,0.0657393,0.046544,0.048896,61.5385,38.4615
16,5,0.0615867,0.0410049,0.048896,61.5385,38.4615
16,6,0.0351093,0.0341425,0.079456,72.2222,27.7778
16,7,0.00520411,0.00212249,0.097792,100,0
16,8,0.00376233,0.000133305,0.134464,100,0
16,9,0.00884624,0.00735295,0.073344,85.7143,14.2857
16,10,0.0619195,0.0375033,0.073344,57.1429,42.8571
16,11,0.0624001,0.0530752,0.048896,61.5385,38.4615
16,12,0.0407054,0.029698,0.067232,64.7059,35.2941
16,13,0.0175413,0.0181343,0.085568,87.5,12.5
16,14,0.0182746,0.0212133,0.09168,88.2353,11.7647
16,15,0.0766056,0.0477142,0.036672,40,60
16,16,0.0534176,0.0474812,0.09168,71.4286,28.5714
16,17,0.0706567,0.0429015,0.048896,42.1053,57.8947
16,18,0.00804509,0.00799984,0.073344,100,0
16,19,0.0186247,0.0190849,0.116128,100,0
16,20,0.0567547,0.0369933,0.036672,42.8571,57.1429
16,21,0.0757625,0.0403733,0.036672,46.1538,53.8462
16,22,0.0103604,0.010494,0.09168,93.75,6.25
16,23,0.032944,0.03684,0.067232,68.75,31.25
16,24,0.00804513,0.00733451,0.097792,94.1176,5.88235
16,25,0.0276242,0.0242079,0.097792,80,20
16,26,0.0929846,0.0385987,0.03056,29.4118,70.5882
16,27,0.00372457,0.000123514,0.097792,100,0
16,28,0.022777,0.0247358,0.09168,78.9474,21.0526
16,29,0.0587348,0.0506516,0.079456,76.4706,23.5294
16,30,0.0503591,0.0398482,0.042784,41.1765,58.8235
16,31,0.0943452,0.0421318,0.048896,47.0588,52.9412
16,32,0.0683484,0.0485225,0.055008,47.3684,52.6316
16,33,0.0371018,0.0429306,0.067232,78.5714,21.4286
16,34,0.00379008,0.00014898,0.085568,87.5,12.5
16,35,0.0640147,0.0430551,0.073344,70.5882,29.4118
16,36,0.00842702,0.00682607,0.134464,100,0
16,37,0.0365414,0.0341799,0.06112,58.8235,41.1765
16,38,0.0383089,0.0400952,0.067232,73.3333,26.6667
16,39,0.0399505,0.0385364,0.048896,61.5385,38.4615
16,40,0.0211449,0.0177706,0.12224,100,0
16,41,0.061901,0.0395645,0.073344,60,40
16,42,0.0376778,0.0438355,0.067232,68.75,31.25
16,43,0.0591755,0.0407554,0.067232,68.75,31.25
16,44,0.0270987,0.0233224,0.067232,91.6667,8.33333
16,45,0.00682878,0.00382337,0.097792,100,0
16,46,0.0554157,0.0419046,0.067232,55,45
16,47,0.0695927,0.0471055,0.073344,60,40
16,48,0.0801333,0.0400806,0.042784,35,65
16,49,0.0510562,0.0482002,0.079456,72.2222,27.7778
18,0,0.0649946,0.0427719,0.067232,64.7059,35.2941
18,1,0.0296585,0.0372837,0.073344,63.1579,36.8421
18,2,0.0516473,0.0452626,0.085568,70,30
18,3,0.0488645,0.0494573,0.073344,70.5882,29.4118
18,4,0.0617315,0.0459941,0.079456,72.2222,27.7778
18,5,0.0623962,0.0425029,0.079456,65,35
18,6,0.0316155,0.0307791,0.103904,100,0
18,7,0.00495455,0.0018631,0.09168,100,0
18,8,0.00374152,0.000135048,0.079456,100,0
18,9,0.0102664,0.00943504,0.110016,94.7368,5.26316
18,10,0.0618896,0.0404138,0.055008,60,40
18,11,0.0605514,0.0513324,0.055008,47.3684,52.6316
18,12,0.0411626,0.0314301,0.06112,76.9231,23.0769
18,13,0.016755,0.0172183,0.103904,94.4444,5.55556
18,14,0.0196323,0.0224099,0.073344,75,25
18,15,0.0830822,0.0478338,0.042784,35,65
18,16,0.0531441,0.0464505,0.079456,76.4706,23.5294
18,17,0.0716916,0.0441027,0.018336,17.6471,82.3529
18,18,0.00864539,0.00869505,0.09168,93.75,6.25
18,19,0.0199977,0.0206916,0.103904,85,15
18,20,0.0599491,0.0373651,0.055008,52.9412,47.0588
18,21,0.0771945,0.0403398,0.06112,52.6316,47.3684
18,22,0.00957836,0.00929771,0.09168,100,0
18,23,0.036008,0.0392899,0.067232,68.75,31.25
18,24,0.00747422,0.00637471,0.103904,100,0
18,25,0.0278443,0.0253489,0.116128,86.3636,13.6364
18,26,0.0945841,0.0370417,0.018336,20,80
18,27,0.00372997,0.000123046,0.09168,100,0
18,28,0.0241038,0.025792,0.116128,82.6087,17.3913
18,29,0.058534,0.0507113,0.055008,60,40
18,30,0.0515626,0.0396726,0.085568,70,30
18,31,0.0909238,0.0465402,0.048896,42.1053,57.8947
18,32,0.0673264,0.0462692,0.055008,52.9412,47.0588
18,33,0.0385825,0.0415039,0.067232,68.75,31.25
18,34,0.00477681,0.00164358,0.079456,100,0
18,35,0.064948,0.0447979,0.06112,62.5,37.5
18,36,0.00782182,0.00599103,0.103904,100,0
18,37,0.0391167,0.0348103,0.067232,68.75,31.25
18,38,0.0401656,0.0419527,0.06112,71.4286,28.5714
18,39,0.0438038,0.040882,0.073344,70.5882,29.4118
18,40,0.0207996,0.0179141,0.097792,88.8889,11.1111
18,41,0.0630534,0.038209,0.067232,61.1111,38.8889
18,42,0.0373524,0.0436229,0.067232,73.3333,26.6667
18,43,0.0560637,0.0390524,0.067232,78.5714,21.4286
18,44,0.0261233,0.0244276,0.128352,95.4545,4.54545
18,45,0.00644956,0.00329704,0.110016,100,0
18,46,0.058685,0.0422689,0.09168,78.9474,21.0526
18,47,0.0696551,0.0477449,0.073344,80,20
18,48,0.0805476,0.0403071,0.024448,21.0526,78.9474
18,49,0.0520878,0.0472594,0.067232,68.75,31.25
20,0,0.0627986,0.0410709,0.055008,60,40
20,1,0.0297954,0.0379476,0.085568,100,0
20,2,0.0537631,0.0466354,0.055008,60,40
20,3,0.0504898,0.0494911,0.036672,50,50
20,4,0.059732,0.0442451,0.06112,71.4286,28.5714
20,5,0.0600689,0.0426175,0.067232,64.7059,35.2941
20,6,0.0282609,0.0274521,0.128352,95.4545,4.54545
20,7,0.00582282,0.00316491,0.097792,88.8889,11.1111
20,8,0.00465765,0.00145361,0.09168,93.75,6.25
20,9,0.0105892,0.00991608,0.085568,93.3333,6.66667
20,10,0.061025,0.0418763,0.048896,47.0588,52.9412
20,11,0.0600399,0.0487921,0.097792,76.1905,23.8095
20,12,0.0433441,0.0336069,0.067232,64.7059,35.2941
20,13,0.0194572,0.019186,0.079456,76.4706,23.5294
20,14,0.0217068,0.0248698,0.079456,76.4706,23.5294
