Time,UE,Delay,Jitter,Throughput,PDR,PLR
8,50,0.203904,0,0,0,100
8,51,0.0801399,0.0352267,0.067232,55,45
8,52,0.0473063,0.0284595,0.055008,64.2857,35.7143
8,53,0,0,0,0,100
8,54,0.0644813,0.0469129,0.055008,52.9412,47.0588
8,55,0.103259,0,0,0,100
8,56,0.0834703,0.0404134,0.006112,5,95
8,57,0.0502694,0.0438666,0.018336,20,80
8,58,0.0500839,0.0465298,0.073344,66.6667,33.3333
8,59,0.0815278,0.0363033,0.048896,50,50
8,60,0.0539146,0.0369239,0.073344,70.5882,29.4118
8,61,0.0247268,0.0256457,0.110016,90,10
8,62,0.0791262,0.0461062,0.018336,17.6471,82.3529
8,63,0.0696755,0.0355892,0.018336,30,70
8,64,0.0456456,0.0420936,0.018336,33.3333,66.6667
8,65,0.0499829,0.0500577,0.042784,53.8462,46.1538
8,66,0.0389502,0.0419177,0.085568,77.7778,22.2222
8,67,0.106064,0.00210831,0.006112,5,95
8,68,0.00873396,0.0043365,0.134464,100,0
8,69,0.0519871,0.0486694,0.024448,26.6667,73.3333
8,70,0.0631941,0.0679094,0.042784,33.3333,66.6667
8,71,0.0611373,0.0411488,0.055008,64.2857,35.7143
8,72,0.0516365,0.0483426,0.085568,87.5,12.5
8,73,0,0,0,0,100
8,74,0.120081,0.0169927,0.006112,6.25,93.75
10,0,0.0304433,0.0291159,0.067232,73.3333,26.6667
10,1,0.0211746,0.0231367,0.085568,87.5,12.5
10,2,0.0734905,0.0413995,0.067232,57.8947,42.1053
10,3,0.0509123,0.0417108,0.073344,63.1579,36.8421
10,4,0.0723862,0.053735,0.03056,38.4615,61.5385
10,5,0.00364112,0.000230931,0.073344,100,0
10,6,0.0399918,0.0359943,0.079456,86.6667,13.3333
10,7,0.0518338,0.039253,0.055008,69.2308,30.7692
10,8,0.0689826,0.0316169,0.024448,22.2222,77.7778
10,9,0.0564067,0.0448592,0.06112,58.8235,41.1765
10,10,0.04053,0.0342647,0.085568,70,30
10,11,0.0609603,0.0437504,0.055008,81.8182,18.1818
10,12,0.0574768,0.0494814,0.067232,68.75,31.25
10,13,0.0547082,0.0504069,0.073344,63.1579,36.8421
10,14,0.0190594,0.0201998,0.110016,94.7368,5.26316
10,15,0.0422759,0.0418414,0.06112,62.5,37.5
10,16,0.0421066,0.032239,0.073344,75,25
10,17,0.0883695,0.0345449,0.055008,39.1304,60.8696
10,18,0.0489866,0.0356719,0.055008,56.25,43.75
10,19,0.0596112,0.0440921,0.06112,58.8235,41.1765
10,20,0.0566918,0.042428,0.055008,52.9412,47.0588
10,21,0.0426458,0.0385807,0.067232,73.3333,26.6667
10,22,0.022257,0.0263561,0.09168,93.75,6.25
10,23,0.00520561,0.003041,0.110016,85.7143,14.2857
10,24,0.0490344,0.0481446,0.085568,73.6842,26.3158
10,25,0.011032,0.0104983,0.09168,100,0
10,26,0.0244848,0.0303962,0.079456,86.6667,13.3333
10,27,0.0401501,0.0448042,0.085568,70,30
10,28,0.0803874,0.0303735,0.06112,45.4545,54.5455
10,29,0.0693269,0.0440686,0.06112,62.5,37.5
10,30,0.0539175,0.0476395,0.006112,5.55556,94.4444
10,31,0.0438294,0.0489895,0.073344,70.5882,29.4118
10,32,0.0480886,0.0357735,0.110016,81.8182,18.1818
10,33,0,0,0,0,100
10,34,0.0224411,0.0239366,0.06112,76.9231,23.0769
10,35,0.0671356,0.047318,0.073344,57.1429,42.8571
10,36,0.0615592,0.0395755,0.055008,50,50
10,37,0.0850107,0.0593341,0.006112,6.66667,93.3333
10,38,0.0589644,0.0464727,0.06112,58.8235,41.1765
10,39,0.0275125,0.0345094,0.103904,89.4737,10.5263
10,40,0,0,0,0,100
10,41,0.0612538,0.0374192,0.073344,80,20
10,42,0.0455842,0.0271985,0.055008,64.2857,35.7143
10,43,0.165373,0.0188014,0.006112,4.54545,95.4545
10,44,0.0821052,0.060013,0.012224,12.5,87.5
10,45,0.0505193,0.040372,0.103904,80.9524,19.0476
10,46,0.0604396,0.0397264,0.055008,56.25,43.75
10,47,0.0690234,0.0527738,0.06112,58.8235,41.1765
10,48,0.128004,0,0,0,100
10,49,0.062607,0.0413975,0.048896,47.0588,52.9412
10,50,0.203904,0,0,0,100
10,51,0.0695101,0.0399261,0.06112,62.5,37.5
10,52,0.051704,0.0337733,0.079456,68.4211,31.5789
10,53,0,0,0,0,100
10,54,0.0643397,0.0464221,0.073344,75,25
10,55,0.103259,0,0,0,100
10,56,0.0770062,0.0382774,0.024448,30.7692,69.2308
10,57,0.0502694,0.0438666,0,0,100
10,58,0.0474651,0.0459115,0.085568,77.7778,22.2222
10,59,0.0797315,0.0376161,0.067232,52.381,47.619
10,60,0.0593999,0.0376924,0.067232,57.8947,42.1053
10,61,0.0185829,0.0182056,0.110016,100,0
10,62,0.0816917,0.0464815,0.012224,11.7647,88.2353
10,63,0.0682805,0.0374421,0.06112,47.619,52.381
10,64,0.0509339,0.0463099,0.079456,65,35
10,65,0.056212,0.0516826,0.024448,25,75
10,66,0.0434523,0.0430553,0.067232,68.75,31.25
10,67,0.106064,0.00210831,0,0,100
10,68,0.011373,0.00807118,0.085568,87.5,12.5
10,69,0.054757,0.0505103,0.055008,69.2308,30.7692
10,70,0.0627118,0.0641935,0.024448,40,60
10,71,0.0688728,0.0392631,0.042784,50,50
10,72,0.0443542,0.0431904,0.067232,84.6154,15.3846
10,73,0,0,0,0,100
10,74,0.0868604,0.0362323,0.06112,47.619,52.381
12,0,0.0296017,0.0302831,0.067232,84.6154,15.3846
12,1,0.026656,0.0281389,0.097792,84.2105,15.7895
12,2,0.0723643,0.0420387,0.048896,44.4444,55.5556
12,3,0.0470224,0.0377182,0.073344,70.5882,29.4118
12,4,0.0643912,0.0541817,0.036672,40,60
12,5,0.00367203,0.000216918,0.103904,94.4444,5.55556
12,6,0.0424608,0.0371729,0.079456,68.4211,31.5789
12,7,0.0525512,0.0415881,0.073344,75,25
12,8,0.0740569,0.0311238,0.03056,45.4545,54.5455
12,9,0.0609866,0.0438605,0.036672,40,60
12,10,0.0422168,0.0384783,0.067232,73.3333,26.6667
12,11,0.0608612,0.0418223,0.073344,63.1579,36.8421
12,12,0.0566318,0.0494243,0.079456,72.2222,27.7778
12,13,0.0526391,0.0515251,0.067232,91.6667,8.33333
12,14,0.0158205,0.0159571,0.09168,100,0
12,15,0.0451437,0.0458356,0.079456,72.2222,27.7778
12,16,0.0489048,0.0303246,0.06112,52.6316,47.3684
12,17,0.0920265,0.033122,0.042784,50,50
12,18,0.0535674,0.0377833,0.055008,56.25,43.75
12,19,0.0559792,0.0444486,0.06112,76.9231,23.0769
12,20,0.05132,0.0393558,0.085568,77.7778,22.2222
12,21,0.0502959,0.0376908,0.055008,56.25,43.75
12,22,0.018731,0.0214516,0.085568,100,0
12,23,0.00646619,0.00467913,0.116128,100,0
12,24,0.0435329,0.0459114,0.079456,76.4706,23.5294
12,25,0.00920854,0.00793341,0.116128,100,0
12,26,0.026151,0.0319997,0.079456,72.2222,27.7778
12,27,0.041399,0.0468493,0.067232,84.6154,15.3846
12,28,0.0843768,0.0391829,0.018336,17.6471,82.3529
12,29,0.0693181,0.0433467,0.073344,57.1429,42.8571
12,30,0.0692134,0.0372483,0.03056,25,75
12,31,0.0462007,0.0468983,0.067232,61.1111,38.8889
12,32,0.0511194,0.0386441,0.079456,65,35
12,33,0,0,0,0,100
12,34,0.0207622,0.023173,0.116128,100,0
12,35,0.0684596,0.0474464,0.06112,58.8235,41.1765
12,36,0.0621242,0.0396396,0.018336,15.7895,84.2105
12,37,0.0850107,0.0593341,0,0,100
12,38,0.0502163,0.0432331,0.103904,100,0
12,39,0.0218964,0.0263997,0.097792,100,0
12,40,0.103978,0,0.006112,4.54545,95.4545
12,41,0.05638,0.037682,0.079456,65,35
12,42,0.0524958,0.0309991,0.055008,50,50
12,43,0.165373,0.0188014,0,0,100
12,44,0.0834053,0.0564942,0.006112,6.66667,93.3333
12,45,0.0559955,0.0421414,0.067232,61.1111,38.8889
12,46,0.0554955,0.0372784,0.085568,93.3333,6.66667
12,47,0.0666159,0.0510111,0.03056,35.7143,64.2857
12,48,0.128004,0,0,0,100
12,49,0.0635705,0.0400905,0.048896,44.4444,55.5556
12,50,0.203904,0,0,0,100
12,51,0.0715763,0.0370763,0.06112,71.4286,28.5714
12,52,0.0560262,0.0349882,0.036672,40,60
12,53,0,0,0,0,100
12,54,0.06246,0.0492329,0.073344,66.6667,33.3333
12,55,0.103259,0,0,0,100
12,56,0.0796836,0.0444686,0.006112,7.14286,92.8571
12,57,0.0502694,0.0438666,0,0,100
12,58,0.0459554,0.0468247,0.085568,73.6842,26.3158
12,59,0.0761066,0.0430854,0.03056,45.4545,54.5455
12,60,0.0595062,0.0366384,0.079456,81.25,18.75
12,61,0.015278,0.0141616,0.110016,94.7368,5.26316
12,62,0.0847295,0.0442951,0.03056,35.7143,64.2857
12,63,0.0649508,0.0357,0.024448,22.2222,77.7778
12,64,0.049097,0.0449291,0.055008,52.9412,47.0588
12,65,0.0658154,0.0517873,0.03056,31.25,68.75
12,66,0.0407365,0.0399526,0.085568,82.3529,17.6471
12,67,0.0919883,0.0161845,0.006112,5.88235,94.1176
12,68,0.0134158,0.010236,0.097792,84.2105,15.7895
12,69,0.0604512,0.0525138,0.036672,50,50
12,70,0.0562685,0.0539535,0.06112,58.8235,41.1765
12,71,0.0682199,0.0385478,0.06112,58.8235,41.1765
12,72,0.0404724,0.0440955,0.09168,83.3333,16.6667
12,73,0,0,0,0,100
12,74,0.0831136,0.0421382,0.03056,31.25,68.75
14,0,0.0348511,0.0357846,0.085568,66.6667,33.3333
14,1,0.0254649,0.0261459,0.079456,81.25,18.75
14,2,0.0736235,0.0414938,0.048896,53.3333,46.6667
14,3,0.0518407,0.0407689,0.042784,38.8889,61.1111
14,4,0.0646052,0.0576829,0.03056,29.4118,70.5882
14,5,0.00732577,0.00266473,0.073344,85.7143,14.2857
14,6,0.0457048,0.0367523,0.06112,71.4286,28.5714
14,7,0.0523402,0.0443626,0.036672,66.6667,33.3333
14,8,0.0771018,0.0313136,0.06112,43.4783,56.5217
14,9,0.0658758,0.0398287,0.048896,50,50
14,10,0.0455861,0.0376438,0.06112,58.8235,41.1765
14,11,0.0562964,0.0399899,0.06112,90.9091,9.09091
14,12,0.0594157,0.0492427,0.085568,66.6667,33.3333
14,13,0.0460151,0.0451427,0.09168,88.2353,11.7647
14,14,0.015245,0.0160694,0.073344,85.7143,14.2857
14,15,0.0427876,0.044718,0.079456,86.6667,13.3333
14,16,0.051877,0.0295743,0.048896,53.3333,46.6667
14,17,0.0874997,0.0314036,0.048896,44.4444,55.5556
14,18,0.0610855,0.0422144,0.055008,47.3684,52.6316
14,19,0.0543697,0.0451274,0.079456,76.4706,23.5294
14,20,0.0570646,0.0404931,0.06112,58.8235,41.1765
14,21,0.0524634,0.0370055,0.048896,66.6667,33.3333
14,22,0.0158918,0.0174958,0.103904,100,0
14,23,0.00605405,0.00405268,0.085568,100,0
14,24,0.0439296,0.0460269,0.055008,75,25
14,25,0.00825766,0.00638533,0.116128,100,0
14,26,0.0267654,0.0318009,0.079456,92.8571,7.14286
14,27,0.0382144,0.0450588,0.110016,85.7143,14.2857
14,28,0.0663029,0.0319371,0.103904,80.9524,19.0476
14,29,0.0747574,0.0438643,0.06112,52.6316,47.3684
14,30,0.0768577,0.0289904,0.03056,31.25,68.75
14,31,0.0498653,0.0475799,0.048896,66.6667,33.3333
14,32,0.0531799,0.0393958,0.06112,66.6667,33.3333
14,33,0,0,0,0,100
14,34,0.0172059,0.0183871,0.110016,100,0
14,35,0.0699887,0.0480337,0.079456,61.9048,38.0952
14,36,0.0694695,0.036492,0.024448,26.6667,73.3333
14,37,0.0768922,0.0633384,0.006112,6.66667,93.3333
14,38,0.0511578,0.0420953,0.073344,66.6667,33.3333
14,39,0.0190135,0.0221646,0.079456,86.6667,13.3333
14,40,0.103978,0,0,0,100
14,41,0.0609599,0.0381556,0.06112,55.5556,44.4444
14,42,0.0523932,0.0335704,0.048896,50,50
14,43,0.113615,0.0580261,0.006112,6.66667,93.3333
14,44,0.0682158,0.055555,0.06112,62.5,37.5
14,45,0.0519885,0.0385477,0.079456,81.25,18.75
14,46,0.0554961,0.0411506,0.06112,62.5,37.5
14,47,0.0666159,0.0510111,0,0,100
14,48,0.128004,0,0,0,100
14,49,0.0596719,0.0382464,0.085568,73.6842,26.3158
14,50,0.203904,0,0,0,100
14,51,0.0700163,0.03886,0.036672,35.2941,64.7059
14,52,0.060575,0.036365,0.079456,68.4211,31.5789
14,53,0,0,0,0,100
14,54,0.0609123,0.0467323,0.085568,77.7778,22.2222
14,55,0.103259,0,0,0,100
14,56,0.0916369,0.03637,0.03056,25,75
14,57,0.0764712,0.0762889,0.018336,15,85
14,58,0.0467177,0.0448366,0.06112,71.4286,28.5714
14,59,0.0713464,0.0437097,0.06112,58.8235,41.1765
14,60,0.0612728,0.0358503,0.042784,58.3333,41.6667
14,61,0.0130155,0.0114512,0.116128,100,0
14,62,0.0838399,0.0472682,0.024448,26.6667,73.3333
14,63,0.0619099,0.037284,0.018336,16.6667,83.3333
14,64,0.0510461,0.0434189,0.048896,44.4444,55.5556
14,65,0.0773521,0.0537186,0.03056,35.7143,64.2857
14,66,0.0440223,0.0422774,0.079456,59.0909,40.9091
14,67,0.0919883,0.0161845,0,0,100
14,68,0.0161155,0.0146334,0.103904,89.4737,10.5263
14,69,0.0677554,0.0485314,0.036672,37.5,62.5
14,70,0.0570324,0.0539254,0.079456,65,35
14,71,0.0671957,0.0378817,0.06112,58.8235,41.1765
14,72,0.0331649,0.0353041,0.09168,100,0
14,73,0,0,0,0,100
14,74,0.0798596,0.0380534,0.042784,38.8889,61.1111
16,0,0.0314842,0.0323369,0.09168,100,0
16,1,0.0251998,0.0249431,0.073344,80,20
16,2,0.0742483,0.0409889,0.073344,60,40
16,3,0.0490467,0.0377468,0.055008,69.2308,30.7692
16,4,0.063192,0.0558578,0.048896,50,50
16,5,0.00808728,0.00423234,0.103904,94.4444,5.55556
16,6,0.0459389,0.0395873,0.06112,71.4286,28.5714
16,7,0.0470152,0.041429,0.085568,73.6842,26.3158
16,8,0.0758602,0.0361467,0.042784,41.1765,58.8235
16,9,0.0672801,0.0398477,0.03056,41.6667,58.3333
16,10,0.0446804,0.0376024,0.097792,72.7273,27.2727
16,11,0.0537036,0.0395036,0.067232,68.75,31.25
16,12,0.0554953,0.0447802,0.085568,73.6842,26.3158
16,13,0.0440665,0.0441039,0.085568,82.3529,17.6471
