Time,UeGroup,UeIndex,UeNodeId,Imsi,ServingCell,ServingRsrpDbm,BestFeasibleTnRsrpDbm,BestFeasibleUavRsrpDbm,ServiceState,StateAgeSec,SensedOrOraclePositionAvailable,ControllerEastM,ControllerNorthM,IncludedInMovementTarget
14,UES1,21,28,28,3,-66.5971,-88.6401,-91.1215,SERVED,0,1,-97.906898,120.620000,0
14,UES1,22,29,29,2,-75.3682,-84.03,-84.6848,SERVED,0,1,128.901079,21.144102,0
14,UES1,23,30,30,6,-73.6881,-88.96,-81.4103,SERVED,0,1,25.300214,-44.494997,0
14,UES1,24,31,31,2,-67.3994,-73.9767,-85.3574,SERVED,0,1,29.824777,106.329834,0
14,UES1,25,32,32,4,-64.265,-89.3682,-106.298,SERVED,0,1,-28.825933,100.090257,0
14,UES1,26,33,33,7,-106.572,-94.1957,-98.2123,ALTERNATIVE_AVAILABLE,0,1,147.378590,-23.155163,0
14,UES1,27,34,34,5,-64.3031,-64.4439,-68.0975,SERVED,0,1,50.992476,8.931633,0
14,UES1,28,35,35,4,-49.6543,-70.0509,-78.6865,SERVED,0,1,-115.571229,37.081935,0
14,UES1,29,36,36,2,-63.0786,-73.3541,-86.8706,SERVED,0,1,31.900517,26.558107,0
14,UES1,30,37,37,7,-65.6349,-105.208,-66.538,SERVED,0,1,23.551867,-121.096513,0
14,UES1,31,38,38,1,-80.8886,-81.8955,-92.7125,SERVED,0,1,87.701213,6.654979,0
14,UES1,32,39,39,1,-55.5476,-85.9171,-65.3343,SERVED,0,1,42.486130,-6.175606,0
14,UES1,33,40,40,5,-67.2763,-79.1149,-87.7448,SERVED,0,1,-57.239771,-7.016972,0
14,UES1,34,41,41,4,-84.7069,-73.1507,-85.5266,SERVED,0,1,-44.611805,-95.537415,0
14,UES1,35,42,42,6,-77.2811,-77.8844,-77.5596,SERVED,0,1,39.359419,-19.431013,0
14,UES1,36,43,43,1,-94.8355,-60.3616,-105.234,SERVED,0,1,115.064442,83.761780,0
14,UES1,37,44,44,6,-79.6072,-76.2754,-83.754,SERVED,0,1,7.556749,-46.274375,0
14,UES1,38,45,45,1,-86.8434,-90.435,-93.0804,SERVED,0,1,10.556644,-22.589283,0
14,UES1,39,46,46,7,-78.1719,-89.6027,-71.229,SERVED,0,1,12.521877,-22.000307,0
14,UES1,40,47,47,4,-58.4336,-68.0934,-97.1479,SERVED,0,1,-129.320504,46.541554,0
14,UES1,41,48,48,4,-97.8931,-75.6469,-103.18,SERVED,0,1,-156.457233,-137.353319,0
14,UES1,42,49,49,4,-87.4166,-68.0851,-96.7005,SERVED,0,1,-13.974887,-10.724254,0
