Time,UE,Delay,Jitter,Throughput,PDR,PLR
12,27,0.155535,0.0332999,0.03056,6.84932,93.1507
12,28,0.146082,0.0353532,0.165024,27.8351,72.1649
12,29,0.149826,0.042402,0.134464,26.506,73.494
12,30,0.137195,0.032175,0.238368,46.988,53.012
12,31,0.023979,0.00819482,0.348384,78.0822,21.9178
12,32,0.130266,0.0293564,0.293376,57.8313,42.1687
12,33,0.138483,0.032299,0.232256,58.4615,41.5385
12,34,0.108789,0.0276972,0.33616,82.0896,17.9104
12,35,0.124693,0.0299211,0.317824,60.4651,39.5349
12,36,0.141123,0.0330874,0.232256,46.9136,53.0864
12,37,0.0356575,0.00979396,0.513408,100,0
12,38,0.134887,0.0318005,0.226144,41.573,58.427
12,39,0.141636,0.0335585,0.287264,50.5376,49.4624
12,40,0.14095,0.0320822,0.195584,38.5542,61.4458
12,41,0.129402,0.0327093,0.189472,36.4706,63.5294
12,42,0.0059727,0.00125163,0.598976,98.9899,1.0101
12,43,0.0319903,0.0107411,0.568416,100,0
12,44,0.135352,0.028797,0.372832,59.8039,40.1961
12,45,0.0951781,0.0250064,0.36672,75.9494,24.0506
12,46,0.140602,0.0361712,0.134464,30.137,69.863
12,47,0.13251,0.0363112,0.1528,38.4615,61.5385
12,48,0.0690701,0.0180909,0.470624,95.0617,4.93827
12,49,0.12262,0.0288416,0.415616,82.9268,17.0732
12,50,0.141847,0.0332625,0.189472,38.75,61.25
12,51,0.122012,0.0305418,0.360608,69.4118,30.5882
12,52,0.134752,0.0329279,0.27504,65.2174,34.7826
12,53,0.142757,0.0339765,0.262816,49.4253,50.5747
12,54,0.140183,0.0328824,0.226144,38.9474,61.0526
12,55,0.127625,0.0290944,0.415616,60.177,39.823
12,56,0.00785722,0.00223381,0.617312,98.0583,1.94175
12,57,0.00602167,0.00114101,0.543968,98.8889,1.11111
12,58,0.146263,0.0344395,0.226144,43.5294,56.4706
12,59,0.135189,0.0352697,0.140576,38.3333,61.6667
12,60,0.132122,0.0308773,0.372832,64.2105,35.7895
12,61,0.136571,0.0331104,0.177248,46.0317,53.9683
12,62,0.0113774,0.00398617,0.354496,98.3051,1.69492
12,63,0.0110022,0.00322165,0.653984,100,0
12,64,0.139465,0.0333571,0.24448,51.2821,48.7179
12,65,0.11963,0.0295171,0.452288,79.5699,20.4301
12,66,0.0690383,0.0185614,0.6112,90.9091,9.09091
12,67,0.0621094,0.0170063,0.537856,92.6316,7.36842
12,68,0.101233,0.0280743,0.372832,70.9302,29.0698
12,69,0.00665969,0.00182457,0.562304,97.8723,2.12766
12,70,0.124673,0.0304045,0.323936,60.9195,39.0805
12,71,0.12869,0.0289968,0.360608,60.2041,39.7959
12,72,0.137807,0.0324201,0.207808,47.8873,52.1127
12,73,0.126657,0.029646,0.330048,67.5,32.5
12,74,0.101658,0.027609,0.323936,74.6479,25.3521
14,0,0.129589,0.0324416,0.195584,42.1053,57.8947
14,1,0.118177,0.0293772,0.415616,86.0759,13.9241
14,2,0.134772,0.0325154,0.323936,54.0816,45.9184
14,3,0.145489,0.0308479,0.073344,14.2857,85.7143
14,4,0.131778,0.0318429,0.311712,62.1951,37.8049
14,5,0.147148,0.0360151,0.207808,37.3626,62.6374
14,6,0.104518,0.0267882,0.391168,73.5632,26.4368
14,7,0.0943639,0.0252623,0.354496,85.2941,14.7059
14,8,0.132101,0.0302951,0.354496,77.3333,22.6667
14,9,0.0104225,0.00310481,0.42784,100,0
14,10,0.118213,0.0277051,0.268928,67.6923,32.3077
14,11,0.103067,0.0242713,0.446176,77.6596,22.3404
14,12,0.00396489,0.00034523,0.452288,100,0
14,13,0.146228,0.0330918,0.207808,50,50
14,14,0.131771,0.0306233,0.385056,66.3158,33.6842
14,15,0.114403,0.0289218,0.317824,81.25,18.75
14,16,0.118212,0.0276123,0.470624,82.7957,17.2043
14,17,0.033327,0.0110275,0.476736,93.9759,6.0241
14,18,0.146231,0.0340694,0.195584,35.1648,64.8352
14,19,0.117302,0.0280475,0.287264,61.039,38.961
14,20,0.136076,0.0334124,0.232256,48.7179,51.2821
14,21,0.148599,0.0319806,0.262816,52.439,47.561
14,22,0.128259,0.0421965,0.226144,47.4359,52.5641
14,23,0.135741,0.0352156,0.06112,10.989,89.011
14,24,0.133471,0.0345595,0.220032,34.9515,65.0485
14,25,0.0245685,0.00748161,0.464512,87.3563,12.6437
14,26,0.139901,0.0355823,0.262816,46.2366,53.7634
14,27,0.155051,0.033929,0.012224,2.29885,97.7011
14,28,0.147852,0.0354479,0.1528,42.3729,57.6271
14,29,0.147335,0.0414293,0.171136,34.5679,65.4321
14,30,0.13519,0.032707,0.195584,45.0704,54.9296
14,31,0.0397294,0.011,0.39728,71.4286,28.5714
14,32,0.126905,0.0293869,0.372832,74.3902,25.6098
14,33,0.134625,0.031512,0.360608,61.4583,38.5417
14,34,0.106583,0.0272262,0.403392,71.7391,28.2609
14,35,0.127615,0.0296664,0.354496,68.2353,31.7647
14,36,0.141392,0.0331187,0.27504,58.4416,41.5584
14,37,0.0315574,0.0088777,0.543968,97.8022,2.1978
14,38,0.135991,0.0329803,0.21392,40.6977,59.3023
14,39,0.139991,0.0336449,0.128352,22.5806,77.4194
14,40,0.136907,0.0320105,0.323936,62.3529,37.6471
14,41,0.129576,0.0323265,0.24448,55.5556,44.4444
14,42,0.00546147,0.00102042,0.6112,100,0
14,43,0.031743,0.0105737,0.48896,94.1176,5.88235
14,44,0.135854,0.0285715,0.36672,67.4157,32.5843
14,45,0.099993,0.0257391,0.378944,57.4074,42.5926
14,46,0.139402,0.0357715,0.140576,26.1364,73.8636
14,47,0.131012,0.0363062,0.165024,28.7234,71.2766
14,48,0.0663856,0.0184527,0.556192,90.099,9.90099
14,49,0.121234,0.0282998,0.36672,66.6667,33.3333
14,50,0.142482,0.0331509,0.146688,31.1688,68.8312
14,51,0.123694,0.0307571,0.268928,53.6585,46.3415
14,52,0.135137,0.0347676,0.189472,47.6923,52.3077
14,53,0.143889,0.0330541,0.3056,61.7284,38.2716
14,54,0.140418,0.0337068,0.262816,51.8072,48.1928
14,55,0.129595,0.0294182,0.3056,60.9756,39.0244
14,56,0.00712576,0.0019407,0.525632,100,0
14,57,0.00570248,0.00102244,0.51952,100,0
14,58,0.148753,0.0337332,0.220032,43.3735,56.6265
14,59,0.131498,0.0349803,0.171136,35,65
14,60,0.132216,0.0313495,0.330048,54.5455,45.4545
14,61,0.136445,0.0328941,0.226144,36.6337,63.3663
