t_dec,ueId,cell,HO_next,ueSinrDb,eveSinrDb,secrecy,outage,ueSinrDb_prev,secrecy_prev,outage_prev,d_ueSinrDb,d_secrecy
8.0,44,8,0,-7.51284,2.32658,0.0,1,1.48229,0.165479,0.0,-8.99513,-0.165479
10.0,44,8,0,12.2765,-2.15412,3.47502,0,-7.51284,0.0,1.0,19.78934,3.47502
12.0,44,8,0,7.43766,-2.68615,2.08826,0,12.2765,3.47502,0.0,-4.83884,-1.3867600000000002
14.0,44,8,0,24.2579,-5.41236,7.69905,0,7.43766,2.08826,0.0,16.82024,5.61079
16.0,44,8,0,12.6628,8.21419,1.35118,0,24.2579,7.69905,0.0,-11.595099999999999,-6.3478699999999995
18.0,44,8,0,-6.9404,2.07675,0.0,1,12.6628,1.35118,0.0,-19.6032,-1.35118
20.0,44,8,0,10.3601,15.0795,0.0,1,-6.9404,0.0,1.0,17.3005,0.0
22.0,44,8,0,-12.9136,2.43027,0.0,1,10.3601,0.0,1.0,-23.273699999999998,0.0
24.0,44,8,0,3.4101,3.28256,0.0289645,1,-12.9136,0.0,1.0,16.323700000000002,0.0289645
26.0,44,8,0,12.3672,0.915722,3.02952,0,3.4101,0.0289645,1.0,8.9571,3.0005555000000004
28.0,44,8,0,-10.1763,-9.47387,0.0,1,12.3672,3.02952,0.0,-22.5435,-3.02952
30.0,44,8,0,1.17132,11.2201,0.0,1,-10.1763,0.0,1.0,11.34762,0.0
32.0,44,8,0,-10.9573,7.68104,0.0,1,1.17132,0.0,1.0,-12.12862,0.0
34.0,44,8,0,0.610605,3.67635,0.0,1,-10.9573,0.0,1.0,11.567905,0.0
36.0,44,8,0,-19.9122,2.36798,0.0,1,0.610605,0.0,1.0,-20.522804999999998,0.0
4.0,45,9,0,31.697,-100.0,10.5305,0,33.1052,10.998,0.0,-1.4082000000000043,-0.46749999999999936
6.0,45,9,0,36.3116,-100.0,12.0628,0,31.697,10.5305,0.0,4.614599999999999,1.5322999999999993
8.0,45,9,0,33.5602,-100.0,11.1491,0,36.3116,12.0628,0.0,-2.7513999999999967,-0.9136999999999986
10.0,45,9,0,41.1585,-100.0,13.6727,0,33.5602,11.1491,0.0,7.598299999999995,2.5236
12.0,45,9,0,36.0366,-100.0,11.9715,0,41.1585,13.6727,0.0,-5.121899999999997,-1.7012
14.0,45,9,0,31.6194,-100.0,10.5047,0,36.0366,11.9715,0.0,-4.417200000000001,-1.466800000000001
16.0,45,9,0,34.864,-100.0,11.582,0,31.6194,10.5047,0.0,3.2445999999999984,1.077300000000001
18.0,45,9,0,28.1946,-100.0,9.36823,0,34.864,11.582,0.0,-6.669399999999996,-2.2137700000000002
20.0,45,9,0,21.2595,-100.0,7.07301,0,28.1946,9.36823,0.0,-6.935100000000002,-2.2952200000000005
22.0,45,9,0,26.644,-100.0,8.85406,0,21.2595,7.07301,0.0,5.384499999999999,1.7810500000000005
24.0,45,9,0,6.44554,-100.0,2.43594,0,26.644,8.85406,0.0,-20.198459999999997,-6.41812
26.0,45,9,0,20.7238,-100.0,6.89647,0,6.44554,2.43594,0.0,14.27826,4.46053
28.0,45,9,0,22.8187,-100.0,7.58771,0,20.7238,6.89647,0.0,2.094899999999999,0.6912400000000005
30.0,45,9,0,16.7393,-100.0,5.59093,0,22.8187,7.58771,0.0,-6.0794,-1.9967800000000002
32.0,45,9,0,-2.05479,-100.0,0.698705,0,16.7393,5.59093,0.0,-18.79409,-4.892225
34.0,45,9,0,14.083,-100.0,4.73354,0,-2.05479,0.698705,0.0,16.13779,4.034834999999999
36.0,45,9,0,11.3794,-100.0,3.88152,0,14.083,4.73354,0.0,-2.7036,-0.8520199999999996
4.0,46,4,1,2.77122,-100.0,1.5325,0,-4.20343,0.464552,0.0,6.9746500000000005,1.067948
6.0,46,1,0,6.41864,-100.0,2.42866,0,2.77122,1.5325,0.0,3.64742,0.8961599999999998
8.0,46,1,0,7.44908,-100.0,2.71323,0,6.41864,2.42866,0.0,1.0304400000000005,0.28457
10.0,46,1,0,11.9381,-100.0,4.05525,0,7.44908,2.71323,0.0,4.48902,1.3420200000000002
12.0,46,1,0,-12.081,-100.0,0.0866889,1,11.9381,4.05525,0.0,-24.0191,-3.9685611
14.0,46,1,0,22.2088,-100.0,7.38625,0,-12.081,0.0866889,1.0,34.2898,7.2995611
16.0,46,1,0,5.371,-100.0,2.15195,0,22.2088,7.38625,0.0,-16.8378,-5.234300000000001
18.0,46,1,0,9.29196,-100.0,3.24726,0,5.371,2.15195,0.0,3.920959999999999,1.09531
20.0,46,1,0,15.5475,-100.0,5.20445,0,9.29196,3.24726,0.0,6.25554,1.9571899999999998
22.0,46,1,0,22.4536,-100.0,7.4671,0,15.5475,5.20445,0.0,6.906100000000002,2.2626500000000007
24.0,46,1,0,26.4804,-100.0,8.79984,0,22.4536,7.4671,0.0,4.026799999999998,1.3327399999999994
26.0,46,1,0,25.2792,-100.0,8.40185,0,26.4804,8.79984,0.0,-1.2012,-0.39799000000000007
28.0,46,1,0,28.041,-100.0,9.31729,0,25.2792,8.40185,0.0,2.761800000000001,0.9154400000000003
30.0,46,1,0,-0.0619449,-100.0,0.989748,0,28.041,9.31729,0.0,-28.1029449,-8.327542
32.0,46,1,0,22.0892,-100.0,7.34677,0,-0.0619449,0.989748,0.0,22.151144900000002,6.357022000000001
34.0,46,1,0,1.21685,-100.0,1.21623,0,22.0892,7.34677,0.0,-20.87235,-6.13054
36.0,46,1,0,21.9653,-100.0,7.30585,0,1.21685,1.21623,0.0,20.74845,6.08962
4.0,47,3,0,15.747,2.57695,3.77834,0,28.0269,1.78461,0.0,-12.279900000000001,1.99373
6.0,47,3,0,27.2951,16.7524,3.47474,0,15.747,3.77834,0.0,11.548100000000002,-0.30359999999999987
8.0,47,3,0,27.0257,26.8141,0.0701719,1,27.2951,3.47474,0.0,-0.26940000000000097,-3.4045681
10.0,47,3,0,24.1528,11.3857,4.14545,0,27.0257,0.0701719,1.0,-2.8729000000000013,4.0752781
12.0,47,3,0,10.515,18.7126,0.0,1,24.1528,4.14545,0.0,-13.637799999999999,-4.14545
14.0,47,3,0,20.2738,10.6983,3.07651,0,10.515,0.0,1.0,9.7588,3.07651
16.0,47,3,0,22.3499,18.3486,1.31663,0,20.2738,3.07651,0.0,2.0761000000000003,-1.7598799999999999
18.0,47,3,0,23.3373,15.4906,2.5731,0,22.3499,1.31663,0.0,0.9873999999999974,1.2564700000000002
20.0,47,3,0,24.9096,14.0326,3.56199,0,23.3373,2.5731,0.0,1.572300000000002,0.98889
22.0,47,3,0,15.7876,-4.54146,4.8476,0,24.9096,3.56199,0.0,-9.122000000000002,1.2856099999999997
24.0,47,3,0,12.4061,16.2739,0.0,1,15.7876,4.8476,0.0,-3.381499999999999,-4.8476
26.0,47,3,0,15.1289,23.5317,0.0,1,12.4061,0.0,1.0,2.7227999999999994,0.0
28.0,47,3,0,11.9695,12.8537,0.0,1,15.1289,0.0,1.0,-3.1593999999999998,0.0
30.0,47,3,0,13.6607,18.2506,0.0,1,11.9695,0.0,1.0,1.6912000000000003,0.0
32.0,47,3,0,12.7636,13.0128,0.0,1,13.6607,0.0,1.0,-0.8971,0.0
34.0,47,3,0,13.5575,14.4039,0.0,1,12.7636,0.0,1.0,0.7938999999999989,0.0
36.0,47,3,0,-4.18271,6.48396,0.0,1,13.5575,0.0,1.0,-17.740209999999998,0.0
4.0,48,10,0,26.9673,3.00387,7.37769,0,31.5329,2.50939,0.0,-4.5656,4.8683000000000005
6.0,48,10,0,18.754,17.3763,0.450627,0,26.9673,7.37769,0.0,-8.2133,-6.927063
8.0,48,10,0,24.3136,22.725,0.525382,0,18.754,0.450627,0.0,5.5596,0.07475500000000002
10.0,48,10,0,14.6345,24.7825,0.0,1,24.3136,0.525382,0.0,-9.679100000000002,-0.525382
12.0,48,10,0,15.96,20.0386,0.0,1,14.6345,0.0,1.0,1.3255000000000017,0.0
14.0,48,10,0,15.0651,12.5387,0.805286,0,15.96,0.0,1.0,-0.8949000000000016,0.805286
16.0,48,10,0,18.1712,26.6175,0.0,1,15.0651,0.805286,0.0,3.1060999999999996,-0.805286
18.0,48,10,0,2.09709,24.5072,0.0,1,18.1712,0.0,1.0,-16.074109999999997,0.0
20.0,48,10,0,25.5912,7.32446,5.82696,0,2.09709,0.0,1.0,23.49411,5.82696
22.0,48,10,0,8.07375,17.0213,0.0,1,25.5912,5.82696,0.0,-17.51745,-5.82696
24.0,48,10,0,19.9326,15.7767,1.35749,0,8.07375,0.0,1.0,11.85885,1.35749
26.0,48,10,0,13.3996,9.73908,1.13487,0,19.9326,1.35749,0.0,-6.533000000000001,-0.22262000000000004
28.0,48,10,0,10.4757,6.48738,1.1565,0,13.3996,1.13487,0.0,-2.9238999999999997,0.021630000000000038
30.0,48,10,0,10.5615,24.9857,0.0,1,10.4757,1.1565,0.0,0.08580000000000076,-1.1565
32.0,48,10,0,17.535,9.60752,2.50882,0,10.5615,0.0,1.0,6.9735,2.50882
34.0,48,10,0,12.215,13.8491,0.0,1,17.535,2.50882,0.0,-5.32,-2.50882
36.0,48,10,0,-1.04209,18.6311,0.0,1,12.215,0.0,1.0,-13.25709,0.0
4.0,49,3,0,4.83152,2.57695,0.524445,0,-9.34983,0.0,1.0,14.181350000000002,0.524445
6.0,49,3,0,-8.46474,16.7524,0.0,1,4.83152,0.524445,0.0,-13.29626,-0.524445
8.0,49,3,0,-17.6584,26.8141,0.0,1,-8.46474,0.0,1.0,-9.19366,0.0
10.0,49,3,0,-3.23212,11.3857,0.0,1,-17.6584,0.0,1.0,14.42628,0.0
12.0,49,3,0,3.17352,18.7126,0.0,1,-3.23212,0.0,1.0,6.40564,0.0
14.0,49,3,0,18.8397,10.6983,2.60535,0,3.17352,0.0,1.0,15.66618,2.60535
16.0,49,3,0,2.3814,18.3486,0.0,1,18.8397,2.60535,0.0,-16.4583,-2.60535
18.0,49,3,0,6.08573,15.4906,0.0,1,2.3814,0.0,1.0,3.7043299999999997,0.0
20.0,49,3,0,-3.61425,14.0326,0.0,1,6.08573,0.0,1.0,-9.69998,0.0
22.0,49,3,0,-12.041,-4.54146,0.0,1,-3.61425,0.0,1.0,-8.42675,0.0
24.0,49,3,0,20.9219,16.2739,1.52204,0,-12.041,0.0,1.0,32.962900000000005,1.52204
26.0,49,3,0,-1.00284,23.5317,0.0,1,20.9219,1.52204,0.0,-21.92474,-1.52204
28.0,49,3,0,9.93711,12.8537,0.0,1,-1.00284,0.0,1.0,10.93995,0.0
30.0,49,3,0,-2.12509,18.2506,0.0,1,9.93711,0.0,1.0,-12.0622,0.0
32.0,49,3,0,17.3288,13.0128,1.38985,0,-2.12509,0.0,1.0,19.45389,1.38985
34.0,49,3,0,18.4234,14.4039,1.30445,0,17.3288,1.38985,0.0,1.0945999999999998,-0.08539999999999992
36.0,49,3,0,8.0094,6.48396,0.426129,0,18.4234,1.30445,0.0,-10.414000000000001,-0.8783210000000001
