t_dec,ueId,cell,HO_next,ueSinrDb,eveSinrDb,secrecy,outage,ueSinrDb_prev,secrecy_prev,outage_prev,d_ueSinrDb,d_secrecy
32.0,42,6,0,-7.82629,-100.0,0.220277,0,3.30533,1.65103,0.0,-11.13162,-1.430753
34.0,42,6,0,16.296,-100.0,5.44687,0,-7.82629,0.220277,0.0,24.12229,5.226592999999999
36.0,42,6,0,1.49552,-100.0,1.26968,0,16.296,5.44687,0.0,-14.80048,-4.1771899999999995
4.0,43,1,0,6.05825,-15.294,2.28992,0,7.14551,2.55429,0.0,-1.0872599999999997,-0.26437
6.0,43,1,0,12.1285,-10.0467,3.97867,0,6.05825,2.28992,0.0,6.070250000000001,1.6887500000000002
8.0,43,1,0,48.0153,-9.60823,15.8005,0,12.1285,3.97867,0.0,35.8868,11.821829999999999
10.0,43,1,0,14.2675,-15.7161,4.7544,0,48.0153,15.8005,0.0,-33.747800000000005,-11.0461
12.0,43,1,0,22.6487,-18.6181,7.51187,0,14.2675,4.7544,0.0,8.381200000000002,2.7574699999999996
14.0,43,1,0,51.7905,-14.7874,17.1573,0,22.6487,7.51187,0.0,29.1418,9.64543
16.0,43,1,0,17.6585,-18.0529,5.86815,0,51.7905,17.1573,0.0,-34.132000000000005,-11.28915
18.0,43,1,0,18.259,-8.33839,5.8895,0,17.6585,5.86815,0.0,0.6005000000000003,0.02134999999999998
20.0,43,1,0,20.8895,-11.616,6.85489,0,18.259,5.8895,0.0,2.6305000000000014,0.9653900000000002
22.0,43,1,0,19.371,-11.8102,6.35939,0,20.8895,6.85489,0.0,-1.518500000000003,-0.49549999999999983
24.0,43,1,0,16.1014,-11.4869,5.28479,0,19.371,6.35939,0.0,-3.269599999999997,-1.0746000000000002
26.0,43,1,0,16.8201,-12.023,5.52939,0,16.1014,5.28479,0.0,0.7186999999999983,0.24460000000000015
28.0,43,1,0,20.4999,-9.24575,6.66056,0,16.8201,5.52939,0.0,3.6798,1.13117
30.0,43,1,0,49.26,-13.4416,16.3,0,20.4999,6.66056,0.0,28.760099999999998,9.63944
32.0,43,1,0,16.6015,-14.9665,5.50085,0,49.26,16.3,0.0,-32.6585,-10.799150000000001
34.0,43,1,0,51.1938,-10.7193,16.8889,0,16.6015,5.50085,0.0,34.5923,11.38805
36.0,43,1,0,16.8861,-16.6855,5.60808,0,51.1938,16.8889,0.0,-34.307700000000004,-11.280819999999999
4.0,44,1,0,53.8918,-15.294,17.8605,0,30.469,10.049,0.0,23.422800000000002,7.811499999999999
6.0,44,1,0,35.9196,-10.0467,11.7965,0,53.8918,17.8605,0.0,-17.9722,-6.063999999999998
8.0,44,1,0,29.4364,-9.60823,9.63036,0,35.9196,11.7965,0.0,-6.483200000000004,-2.1661400000000004
10.0,44,1,0,58.6832,-15.7161,19.456,0,29.4364,9.63036,0.0,29.2468,9.82564
12.0,44,1,0,58.5477,-18.6181,19.4294,0,58.6832,19.456,0.0,-0.1355000000000004,-0.026599999999998403
14.0,44,1,0,39.3382,-14.7874,13.0209,0,58.5477,19.4294,0.0,-19.2095,-6.408500000000002
16.0,44,1,0,58.8156,-18.0529,19.5157,0,39.3382,13.0209,0.0,19.477400000000003,6.4948
18.0,44,1,0,55.3168,-8.33839,18.1785,0,58.8156,19.5157,0.0,-3.498800000000003,-1.3371999999999993
20.0,44,1,0,28.5933,-11.616,9.40431,0,55.3168,18.1785,0.0,-26.7235,-8.774189999999999
22.0,44,1,0,55.4061,-11.8102,18.3134,0,28.5933,9.40431,0.0,26.812800000000003,8.90909
24.0,44,1,0,53.8641,-11.4869,17.7943,0,55.4061,18.3134,0.0,-1.5420000000000016,-0.5191000000000017
26.0,44,1,0,55.5501,-12.023,18.3655,0,53.8641,17.7943,0.0,1.686,0.571200000000001
28.0,44,1,0,54.3979,-9.24575,17.9084,0,55.5501,18.3655,0.0,-1.1522000000000006,-0.4571000000000005
30.0,44,1,0,55.116,-13.4416,18.2453,0,54.3979,17.9084,0.0,0.7180999999999997,0.3369
32.0,44,1,0,27.7752,-14.9665,9.18388,0,55.116,18.2453,0.0,-27.340799999999998,-9.06142
34.0,44,1,0,21.4931,-10.7193,7.0327,0,27.7752,9.18388,0.0,-6.282100000000003,-2.15118
36.0,44,1,0,37.0105,-16.6855,12.2643,0,21.4931,7.0327,0.0,15.517400000000002,5.2316
4.0,45,3,1,-12.893,-100.0,0.0722689,1,-10.4674,0.124058,0.0,-2.425600000000001,-0.051789100000000005
6.0,45,1,1,-23.5719,-10.0467,0.0,1,-12.893,0.0722689,1.0,-10.678899999999999,-0.0722689
8.0,45,3,0,-22.093,-100.0,0.00888259,1,-23.5719,0.0,1.0,1.4788999999999994,0.00888259
10.0,45,3,0,-11.6913,-100.0,0.094566,1,-22.093,0.00888259,1.0,10.4017,0.08568341
12.0,45,3,1,-5.97645,-100.0,0.324873,0,-11.6913,0.094566,1.0,5.71485,0.23030700000000004
14.0,45,9,1,-24.8384,8.88609,0.0,1,-5.97645,0.324873,0.0,-18.86195,-0.324873
16.0,45,3,0,-16.0074,-100.0,0.0357312,1,-24.8384,0.0,1.0,8.831,0.0357312
18.0,45,3,0,-3.72082,-100.0,0.510496,0,-16.0074,0.0357312,1.0,12.28658,0.47476479999999993
20.0,45,3,0,-8.90542,-100.0,0.174617,0,-3.72082,0.510496,0.0,-5.1846,-0.3358789999999999
22.0,45,3,0,-7.51915,-100.0,0.23517,0,-8.90542,0.174617,0.0,1.3862699999999997,0.060552999999999996
24.0,45,3,0,-14.5602,-100.0,0.0496211,1,-7.51915,0.23517,0.0,-7.04105,-0.1855489
26.0,45,3,0,-6.56764,-100.0,0.287368,0,-14.5602,0.0496211,1.0,7.99256,0.2377469
28.0,45,3,1,-9.78276,-100.0,0.144215,0,-6.56764,0.287368,0.0,-3.2151199999999998,-0.143153
30.0,45,1,0,-46.6902,-13.4416,0.0,1,-9.78276,0.144215,0.0,-36.907439999999994,-0.144215
32.0,45,1,1,-18.1605,-14.9665,0.0,1,-46.6902,0.0,1.0,28.5297,0.0
34.0,45,3,0,-16.6828,-100.0,0.0306387,1,-18.1605,0.0,1.0,1.4776999999999987,0.0306387
36.0,45,3,0,-4.42203,-100.0,0.444923,0,-16.6828,0.0306387,1.0,12.26077,0.4142843
4.0,46,10,0,9.74876,-100.0,3.38376,0,8.8776,3.12475,0.0,0.8711600000000015,0.25900999999999996
6.0,46,10,0,-1.42136,-100.0,0.783148,0,9.74876,3.38376,0.0,-11.17012,-2.600612
8.0,46,10,0,11.6147,-100.0,3.95451,0,-1.42136,0.783148,0.0,13.036059999999999,3.1713620000000002
10.0,46,10,0,12.3499,-100.0,4.18417,0,11.6147,3.95451,0.0,0.7352000000000007,0.22965999999999998
12.0,46,10,0,7.06424,-100.0,2.60563,0,12.3499,4.18417,0.0,-5.28566,-1.5785399999999998
14.0,46,10,0,11.2423,-100.0,3.83912,0,7.06424,2.60563,0.0,4.17806,1.2334899999999998
16.0,46,10,0,11.7144,-100.0,3.98553,0,11.2423,3.83912,0.0,0.4720999999999993,0.14640999999999993
18.0,46,10,0,6.78836,-100.0,2.52944,0,11.7144,3.98553,0.0,-4.9260399999999995,-1.4560899999999997
20.0,46,10,0,11.9358,-100.0,4.05455,0,6.78836,2.52944,0.0,5.1474400000000005,1.5251099999999997
22.0,46,10,0,13.2775,-100.0,4.47696,0,11.9358,4.05455,0.0,1.3416999999999994,0.4224100000000002
24.0,46,10,0,11.0631,-100.0,3.78383,0,13.2775,4.47696,0.0,-2.2143999999999995,-0.69313
26.0,46,10,0,16.5039,-100.0,5.51438,0,11.0631,3.78383,0.0,5.440800000000001,1.73055
28.0,46,10,0,48.955,-100.0,16.2625,0,16.5039,5.51438,0.0,32.4511,10.74812
30.0,46,10,0,13.3382,-100.0,4.49625,0,48.955,16.2625,0.0,-35.6168,-11.76625
32.0,46,10,0,11.2397,-100.0,3.83832,0,13.3382,4.49625,0.0,-2.0985000000000014,-0.6579299999999999
34.0,46,10,0,10.808,-100.0,3.7054,0,11.2397,3.83832,0.0,-0.4316999999999993,-0.13291999999999993
36.0,46,10,0,19.3816,-100.0,6.45497,0,10.808,3.7054,0.0,8.573599999999999,2.7495700000000003
4.0,47,5,1,-10.039,-100.0,0.136332,0,-21.0358,0.0113212,1.0,10.996799999999999,0.1250108
6.0,47,7,0,4.24376,-100.0,1.87062,0,-10.039,0.136332,0.0,14.28276,1.7342879999999998
8.0,47,7,0,5.30415,-100.0,2.13477,0,4.24376,1.87062,0.0,1.06039,0.2641500000000001
10.0,47,7,0,-12.6511,-100.0,0.0763009,1,5.30415,2.13477,0.0,-17.95525,-2.0584691
12.0,47,7,0,7.02952,-100.0,2.59599,0,-12.6511,0.0763009,1.0,19.680619999999998,2.5196891
14.0,47,7,0,37.8107,-100.0,12.5607,0,7.02952,2.59599,0.0,30.78118,9.96471
16.0,47,7,0,6.48593,-100.0,2.44689,0,37.8107,12.5607,0.0,-31.324769999999997,-10.11381
18.0,47,7,0,7.32452,-100.0,2.67823,0,6.48593,2.44689,0.0,0.83859,0.23134000000000032
20.0,47,7,0,38.3317,-100.0,12.7337,0,7.32452,2.67823,0.0,31.007179999999998,10.05547
22.0,47,7,0,7.95208,-100.0,2.85606,0,38.3317,12.7337,0.0,-30.37962,-9.877640000000001
24.0,47,7,0,-4.34095,-100.0,0.452119,0,7.95208,2.85606,0.0,-12.29303,-2.4039409999999997
26.0,47,7,0,24.4001,-100.0,8.11077,0,-4.34095,0.452119,0.0,28.741049999999998,7.658651000000001
28.0,47,7,0,23.0995,-100.0,7.68054,0,24.4001,8.11077,0.0,-1.3005999999999993,-0.4302300000000008
30.0,47,7,0,22.0969,-100.0,7.34932,0,23.0995,7.68054,0.0,-1.0025999999999975,-0.33122000000000007
32.0,47,7,0,23.2067,-100.0,7.71599,0,22.0969,7.34932,0.0,1.1098,0.36667000000000005
34.0,47,7,0,18.0895,-100.0,6.03144,0,23.2067,7.71599,0.0,-5.1172,-1.6845499999999998
36.0,47,7,0,22.9311,-100.0,7.62488,0,18.0895,6.03144,0.0,4.8416,1.5934400000000002
4.0,48,8,0,41.4119,7.61427,10.997,0,1.55888,0.0,1.0,39.85302,10.997
6.0,48,8,0,11.9344,4.19372,2.19552,0,41.4119,10.997,0.0,-29.477500000000003,-8.80148
8.0,48,8,0,8.65676,1.91749,1.70663,0,11.9344,2.19552,0.0,-3.27764,-0.48889000000000005
10.0,48,8,0,3.77309,-1.85357,1.034,0,8.65676,1.70663,0.0,-4.88367,-0.6726300000000001
12.0,48,8,0,-3.12632,5.48966,0.0,1,3.77309,1.034,0.0,-6.89941,-1.034
14.0,48,8,0,5.25468,-1.57484,1.36009,0,-3.12632,0.0,1.0,8.381,1.36009
16.0,48,8,0,2.60599,1.81935,0.16322,0,5.25468,1.36009,0.0,-2.6486899999999998,-1.19687
18.0,48,8,0,3.51703,0.336658,0.642337,0,2.60599,0.16322,0.0,0.9110400000000003,0.479117
20.0,48,8,0,3.26891,0.140921,0.619203,0,3.51703,0.642337,0.0,-0.24812000000000012,-0.0231340000000001
22.0,48,8,0,39.8439,5.89109,10.9484,0,3.26891,0.619203,0.0,36.57499,10.329196999999999
24.0,48,8,0,-9.00734,-3.02612,0.0,1,39.8439,10.9484,0.0,-48.85124,-10.9484
26.0,48,8,0,5.2123,8.71457,0.0,1,-9.00734,0.0,1.0,14.219639999999998,0.0
28.0,48,8,0,-0.428602,6.17928,0.0,1,5.2123,0.0,1.0,-5.640902,0.0
30.0,48,8,0,0.903936,2.77713,0.0,1,-0.428602,0.0,1.0,1.332538,0.0
32.0,48,8,0,-28.607,1.44273,0.0,1,0.903936,0.0,1.0,-29.510936,0.0
34.0,48,8,0,-1.75126,7.04197,0.0,1,-28.607,0.0,1.0,26.85574,0.0
36.0,48,8,0,1.55418,-3.99702,0.79736,0,-1.75126,0.0,1.0,3.30544,0.79736
4.0,49,7,0,25.4682,-100.0,8.46445,0,49.3675,16.3996,0.0,-23.8993,-7.93515
6.0,49,7,0,20.7366,-100.0,6.90069,0,25.4682,8.46445,0.0,-4.7316,-1.5637599999999994
8.0,49,7,0,26.1661,-100.0,8.69566,0,20.7366,6.90069,0.0,5.429500000000001,1.7949700000000002
10.0,49,7,0,25.765,-100.0,8.56277,0,26.1661,8.69566,0.0,-0.40109999999999957,-0.13288999999999973
12.0,49,7,0,48.4536,-100.0,16.096,0,25.765,8.56277,0.0,22.6886,7.53323
14.0,49,7,0,26.7439,-100.0,8.88719,0,48.4536,16.096,0.0,-21.7097,-7.20881
16.0,49,7,0,8.96333,-100.0,3.14999,0,26.7439,8.88719,0.0,-17.78057,-5.7372000000000005
18.0,49,7,0,-0.47316,-100.0,0.923549,0,8.96333,3.14999,0.0,-9.43649,-2.226441
20.0,49,7,0,48.7934,-100.0,16.2088,0,-0.47316,0.923549,0.0,49.26656,15.285251
22.0,49,7,0,46.3023,-100.0,15.3813,0,48.7934,16.2088,0.0,-2.491099999999996,-0.8275000000000006
24.0,49,7,0,14.5243,-100.0,4.87489,0,46.3023,15.3813,0.0,-31.778000000000002,-10.506409999999999
26.0,49,7,0,11.1808,-100.0,3.82012,0,14.5243,4.87489,0.0,-3.3435000000000006,-1.0547699999999995
28.0,49,7,0,21.916,-100.0,7.28959,0,11.1808,3.82012,0.0,10.7352,3.4694699999999994
30.0,49,7,0,12.6783,-100.0,4.28748,0,21.916,7.28959,0.0,-9.2377,-3.002109999999999
32.0,49,7,0,-5.22466,-100.0,0.378828,0,12.6783,4.28748,0.0,-17.90296,-3.9086520000000005
34.0,49,7,0,9.11333,-100.0,3.19429,0,-5.22466,0.378828,0.0,14.33799,2.815462
36.0,49,7,0,8.09996,-100.0,2.8985,0,9.11333,3.19429,0.0,-1.01337,-0.2957900000000002
